SubstationID,LoadRelayCount,OvercurrentCount,FromDistanceRelayCount,ToDistanceRelayCount,TotalRelayCount,CountLoad,CountLine,CountBus,Longitude,Latitude,Name,ZoneName,AreaName,NomkVMax,GenMWMax,GenMW,GenMvar,LoadMW,LoadMvar,ShuntMW,ShuntMvar
898,2,0,0,0,2,2,3,1,-96.65,29.49,WEIMAR,Bastrop,South Central,115,0,,,17.61,4.99,,
899,1,0,0,0,1,1,2,1,-98.9,29.97,COMFORT,San Antonio,South Central,115,0,,,27.95,7.92,,
900,1,0,0,0,1,1,2,1,-97.63,28.91,NORDHEIM,Gonzales,South Central,115,0,,,1.79,0.51,,
901,2,0,0,0,2,2,3,1,-97.68,30.18,AUSTIN 9,Austin,South Central,115,0,,,133.75,37.9,,
902,1,0,0,0,1,1,5,1,-97.76,30.46,AUSTIN 22,Austin,South Central,115,0,,,81.32,23.04,0,145.59
903,1,0,0,0,1,1,2,1,-98.75,29.61,HELOTES,San Antonio,South Central,115,0,,,73,20.68,,
904,1,0,0,0,1,1,6,3,-98.66,29.5,SAN ANTONIO 47,San Antonio,South Central,500,0,,,164.71,46.67,,
905,1,0,0,0,1,1,2,1,-99.1,29.71,BANDERA,San Antonio,South Central,115,0,,,26.07,7.39,,
906,1,0,0,0,1,1,5,1,-98.52,29.52,SAN ANTONIO 30,San Antonio,South Central,115,0,,,121.19,34.34,,
907,3,0,0,0,3,3,2,1,-96.83,30.7,ROCKDALE 2,Bastrop,South Central,115,0,,,33.61,9.52,,
908,1,0,0,0,1,1,2,1,-97.5,30.09,CEDAR CREEK 2,Austin,South Central,115,0,,,34.37,9.74,,
909,2,0,0,0,2,2,3,1,-97.74,29.43,NIXON,Gonzales,South Central,115,0,,,29.18,8.27,,
910,1,0,0,0,1,1,3,1,-96.26,30.12,CHAPPELL HILL,Bastrop,South Central,115,0,,,6.3,1.79,,
911,1,0,0,0,1,1,7,3,-97.65,30.5,ROUND ROCK 3,Austin,South Central,500,0,,,158.8,44.99,,
912,1,0,0,0,1,1,3,1,-97.71,30.29,AUSTIN 14,Austin,South Central,115,0,,,17.7,5.02,,
913,0,4,4,6,14,0,6,3,-99.01,27.49,OILTON,Laredo,South,500,92,69,-13.25,,,0,4.37
914,1,0,0,0,1,1,7,3,-97.84,30.4,AUSTIN 1,Austin,South Central,500,962.8,251.93,421.97,23.86,6.76,,
915,1,0,0,0,1,1,3,1,-98.5,29.63,SAN ANTONIO 28,San Antonio,South Central,115,0,,,121.76,34.5,,
916,1,0,0,0,1,1,5,1,-97.65,30.54,ROUND ROCK 2,Austin,South Central,115,0,,,107.96,30.59,,
917,1,0,0,0,1,1,4,2,-97.73,30.53,ROUND ROCK 4,Austin,South Central,230,0,,,151.82,43.02,,
918,1,0,0,0,1,1,4,1,-98.53,29.47,SAN ANTONIO 34,San Antonio,South Central,115,0,,,135.92,38.51,0,385.21
919,2,0,0,0,2,2,2,1,-99.17,29.14,DEVINE,San Antonio,South Central,115,0,,,30.83,8.74,,
920,1,0,0,0,1,1,3,1,-97.62,30.66,GEORGETOWN 1,Austin,South Central,115,0,,,77.99,22.1,0,166.11
921,1,0,0,0,1,1,3,2,-98.28,30.8,BURNET,Austin,South Central,230,0,,,38.93,11.03,,
922,1,0,0,0,1,1,3,1,-96.89,28.84,INEZ,Victoria,Coast,115,0,,,9.3,2.64,,
923,1,0,0,0,1,1,14,8,-95.18,29.72,PASADENA 2,East Houston,Coast,500,815,812.74,211,221.92,62.88,,
924,1,0,0,0,1,1,3,1,-95.99,30.09,PRAIRIE VIEW,Spring,Coast,115,0,,,15.65,4.43,,
925,1,0,0,0,1,1,2,1,-95.31,30.29,CONROE 1,Spring,Coast,115,0,,,35.79,10.14,,
926,1,0,0,0,1,1,2,1,-95.95,29.69,SIMONTON,Houston,Coast,115,0,,,0.94,0.27,,
927,1,0,0,0,1,1,3,1,-95.57,29.98,HOUSTON 80,Spring,Coast,115,0,,,138.05,39.11,,
928,1,0,0,0,1,1,4,2,-95.25,29.81,HOUSTON 1,East Houston,Coast,115,4,0,0,52.81,14.96,,
929,1,0,0,0,1,1,9,1,-95.15,29.83,HOUSTON 9,East Houston,Coast,115,0,,,85.56,24.24,,
930,1,0,0,0,1,1,8,1,-95.52,29.82,HOUSTON 73,Houston,Coast,115,0,,,135.83,38.48,,
931,2,0,0,0,2,2,7,8,-97.14,28.89,NURSERY,Victoria,Coast,500,215.2,211.41,107.91,75.38,21.36,,
932,2,0,0,0,2,2,5,1,-94.99,29.51,BACLIFF,East Houston,Coast,115,0,,,43.39,12.29,,
933,1,0,0,0,1,1,5,1,-95.36,30.1,SPRING 1,Spring,Coast,115,0,,,109.22,30.95,,
934,1,0,0,0,1,1,5,1,-95.52,29.65,HOUSTON 72,Houston,Coast,115,0,,,77.01,21.82,0,494.87
935,0,0,0,0,0,0,4,6,-96.83,28.57,PORT LAVACA,Victoria,Coast,230,63.2,44.1,0,,,,
936,1,0,0,0,1,1,7,2,-95.44,30.31,CONROE 5,Spring,Coast,230,0,,,92.31,26.15,,
937,1,0,0,0,1,1,11,3,-95.71,29.67,SUGAR LAND 3,Houston,Coast,500,0,,,235.5,66.73,,
938,1,0,0,0,1,1,6,2,-94.92,30.05,DAYTON,East Houston,Coast,230,0,,,93.88,26.6,,
939,1,0,0,1,2,1,6,5,-97.01,28.79,VICTORIA 2,Victoria,Coast,500,376.9,375.86,92.54,124.64,35.32,,
940,1,0,0,0,1,1,8,3,-95.73,29.84,KATY 1,Houston,Coast,500,0,,,283.15,80.22,,
941,1,0,0,0,1,1,3,1,-95.75,30.16,MAGNOLIA 2,Spring,Coast,115,0,,,72.03,20.41,,
942,1,0,0,0,1,1,5,1,-95.34,29.86,HOUSTON 29,Houston,Coast,115,0,,,140.79,39.89,,
943,1,0,0,0,1,1,7,1,-95.52,29.6,MISSOURI CITY 1,Houston,Coast,115,0,,,106.66,30.22,,
944,1,0,0,0,1,1,6,1,-95.68,29.48,RICHMOND 1,Houston,Coast,115,0,,,105.96,30.02,,
945,1,0,0,0,1,1,3,1,-95.18,29.91,HOUSTON 11,East Houston,Coast,115,0,,,92.85,26.31,,
946,1,0,0,0,1,1,8,1,-95.36,29.72,HOUSTON 33,Houston,Coast,115,0,,,98.08,27.79,,
947,1,0,0,0,1,1,6,2,-95.55,30.19,SPRING 8,Spring,Coast,230,0,,,106.11,30.06,,
948,0,0,0,0,0,0,5,9,-96.54,28.69,POINT COMFORT 2,Victoria,Coast,500,689.4,435.73,-76.5,,,,
949,1,0,0,0,1,1,3,1,-95.34,29.91,HOUSTON 28,Houston,Coast,115,0,,,82.69,23.43,,
950,1,0,0,0,1,1,2,2,-96.28,29.21,EL CAMPO,Bay City,Coast,230,0,,,51.16,14.5,,
951,1,0,0,0,1,1,4,1,-95.19,29.62,HOUSTON 12,East Houston,Coast,115,0,,,101.03,28.63,,
952,1,0,0,0,1,1,2,1,-96.49,28.44,PORT O CONNOR,Victoria,Coast,115,0,,,3.76,1.07,,
953,1,0,0,0,1,1,4,1,-95.03,29.46,DICKINSON,East Houston,Coast,115,0,,,116.42,32.99,,
954,1,0,0,0,1,1,3,2,-94.78,29.31,GALVESTON 1,Galveston,Coast,230,0,,,69.13,19.59,,
955,1,0,0,0,1,1,7,1,-95.17,29.76,HOUSTON 10,East Houston,Coast,115,0,,,160.86,45.58,0,353.64
956,0,0,0,0,0,0,8,7,-94.9,29.77,BAYTOWN 2,East Houston,Coast,500,914.6,656.44,122.11,,,,
957,1,0,0,0,1,1,7,2,-95.09,29.5,LEAGUE CITY,East Houston,Coast,230,0,,,214.74,60.84,,
958,1,0,0,0,1,1,4,1,-95.28,29.28,LIVERPOOL,Galveston,Coast,115,0,,,4.1,1.16,,
959,1,0,0,0,1,1,5,1,-95.26,29.76,HOUSTON 16,East Houston,Coast,115,0,,,53.44,15.14,,
960,1,0,0,0,1,1,17,1,-95.61,29.62,SUGAR LAND 1,Houston,Coast,115,0,,,74.22,21.03,,
961,1,0,0,0,1,1,3,1,-95.79,29.65,RICHMOND 2,Houston,Coast,115,0,,,101.05,28.63,,
962,1,0,0,0,1,1,4,1,-95.58,29.81,HOUSTON 82,Houston,Coast,115,0,,,70.07,19.85,0,326.32
963,1,0,0,0,1,1,4,1,-95.67,30.16,PINEHURST,Spring,Coast,115,0,,,13.8,3.91,,
964,1,0,0,0,1,1,4,1,-95.35,29.55,PEARLAND 2,Houston,Coast,115,0,,,210.68,59.69,0,323.81
965,1,0,0,0,1,1,5,1,-95.42,29.73,HOUSTON 47,Houston,Coast,115,0,,,39.23,11.11,,
966,1,0,0,0,1,1,5,1,-95.56,29.74,HOUSTON 79,Houston,Coast,115,0,,,109.15,30.93,,
967,1,0,0,0,1,1,2,1,-95.43,29.83,HOUSTON 49,Houston,Coast,115,0,,,76.69,21.73,,
968,0,0,0,0,0,0,4,5,-96.05,28.8,WADSWORTH,Bay City,Coast,500,2708.6,2586.65,184.72,,,,
969,1,0,0,0,1,1,11,1,-95.27,29.72,HOUSTON 18,East Houston,Coast,115,0,,,62.16,17.61,,
970,1,0,0,0,1,1,5,1,-95.65,29.69,HOUSTON 88,Houston,Coast,115,0,,,212.51,60.21,,
971,1,0,0,0,1,1,3,1,-95.59,30.09,TOMBALL 1,Spring,Coast,115,0,,,118.05,33.45,,
972,1,0,0,0,1,1,4,1,-95.31,29.74,HOUSTON 22,East Houston,Coast,115,0,,,58.64,16.61,,
973,1,0,0,0,1,1,10,12,-95.13,29.72,DEER PARK,East Houston,Coast,500,1428,1424.04,472.18,92.07,26.09,,
974,1,0,0,0,1,1,4,1,-96.06,29.63,WALLIS,Bay City,Coast,115,0,,,12.16,3.45,,
975,1,0,0,0,1,1,6,1,-95.49,29.92,HOUSTON 67,Houston,Coast,115,0,,,84.03,23.81,,
976,1,0,0,0,1,1,3,1,-95.47,30.06,SPRING 4,Spring,Coast,115,0,,,121.15,34.33,,
977,1,0,0,0,1,1,4,1,-95.23,29.66,SOUTH HOUSTON,East Houston,Coast,115,0,,,49.7,14.08,,
978,1,0,0,0,1,1,5,3,-95.64,29.73,HOUSTON 3,Houston,Coast,115,8,0,0,149.7,42.41,,
979,1,0,0,0,1,1,2,1,-96.57,28.43,SEADRIFT,Victoria,Coast,115,0,,,6.63,1.88,,
980,1,0,0,0,1,1,4,1,-95.37,29.8,HOUSTON 34,Houston,Coast,115,0,,,164.66,46.65,,
981,1,0,0,0,1,1,16,3,-95.64,29.57,SUGAR LAND 2,Houston,Coast,500,0,,,223.54,63.34,,
982,1,0,0,0,1,1,2,1,-95.51,30.32,CONROE 7,Spring,Coast,115,0,,,63.94,18.12,,
983,2,0,0,0,2,2,3,1,-96.52,28.83,LOLITA,Victoria,Coast,115,0,,,5.15,1.46,,
984,1,0,0,0,1,1,9,13,-95.06,29.73,LAPORTE,East Houston,Coast,500,1459.2,1455.16,-161.99,72.75,20.61,,
985,1,0,0,0,1,1,4,1,-95.19,30.16,NEW CANEY,Spring,Coast,115,0,,,59.96,16.99,,
986,1,0,0,0,1,1,14,1,-95.25,29.69,HOUSTON 14,East Houston,Coast,115,0,,,97.68,27.68,,
987,2,0,0,0,2,2,4,2,-95.24,29.95,HOUSTON 2,East Houston,Coast,115,10.2,10.17,-1.13,143.78,40.74,0,333.36
988,1,0,0,0,1,1,9,1,-95.55,29.65,HOUSTON 78,Houston,Coast,115,0,,,47.29,13.4,,
989,1,0,0,0,1,1,6,1,-95.39,29.89,HOUSTON 40,Houston,Coast,115,0,,,59.46,16.85,,
990,3,0,0,0,3,3,2,1,-96.79,28.7,BLOOMINGTON,Victoria,Coast,115,0,,,12.25,3.47,,
991,1,0,0,0,1,1,5,2,-95.36,30.47,WILLIS 2,Spring,Coast,230,0,,,44.05,12.48,0,175.62
992,1,0,0,0,1,1,4,1,-95.43,29.73,HOUSTON 51,Houston,Coast,115,0,,,3.59,1.02,,
993,5,0,0,0,5,5,2,1,-96.19,28.62,PALACIOS,Bay City,Coast,115,0,,,26.21,7.42,,
994,1,0,0,0,1,1,4,1,-95.42,30.19,CONROE 4,Spring,Coast,115,0,,,58.6,16.6,,
995,1,0,0,0,1,1,2,1,-95.43,29.69,HOUSTON 52,Houston,Coast,115,0,,,78.41,22.22,,
996,1,0,0,0,1,1,10,2,-95.38,30.06,SPRING 2,Spring,Coast,230,0,,,163.83,46.42,,
997,1,0,0,0,1,1,4,1,-95.16,30.05,KINGWOOD 1,East Houston,Coast,115,0,,,78.37,22.2,,
998,1,0,0,0,1,1,9,12,-95.53,29.94,HOUSTON 5,Houston,Coast,500,1189.91,1170.48,501.71,137.54,38.97,,
999,1,0,0,0,1,1,5,2,-94.92,29.39,TEXAS CITY 1,Galveston,Coast,230,0,,,91.12,25.82,,
1000,1,0,0,0,1,1,3,1,-95.22,30.05,KINGWOOD 2,East Houston,Coast,115,0,,,112.54,31.89,,
1001,2,0,0,0,2,2,4,1,-95.13,29.57,HOUSTON 8,East Houston,Coast,115,0,,,124.67,35.32,,
1002,1,0,0,0,1,1,11,3,-95.53,30.04,SPRING 7,Spring,Coast,500,0,,,211.63,59.96,,
1003,1,0,0,0,1,1,4,1,-95.39,29.93,HOUSTON 41,Houston,Coast,115,0,,,122.49,34.71,,
1004,1,0,0,0,1,1,3,1,-95.47,29.54,FRESNO,Houston,Coast,115,0,,,58.29,16.52,,
1005,1,0,0,0,1,1,8,1,-95.42,29.8,HOUSTON 48,Houston,Coast,115,0,,,91.45,25.91,,
1006,1,0,0,0,1,1,3,1,-95.45,29.88,HOUSTON 58,Houston,Coast,115,0,,,148.98,42.21,,
1007,1,0,0,0,1,1,2,1,-96.01,29.79,PATTISON,Houston,Coast,115,0,,,2.07,0.59,,
1008,1,0,0,0,1,1,4,1,-95.53,29.7,HOUSTON 77,Houston,Coast,115,0,,,215.91,61.17,0,479.84
1009,1,0,0,0,1,1,7,2,-95.56,29.47,MISSOURI CITY 2,Houston,Coast,230,0,,,168.93,47.86,,
1010,1,0,0,0,1,1,17,12,-95.4,29.72,HOUSTON 4,Houston,Coast,500,1026.2,1018.37,288.21,76.58,21.7,,
1011,1,0,0,0,1,1,3,1,-95.68,30.06,TOMBALL 2,Spring,Coast,115,0,,,86.12,24.4,0,244.65
1012,1,0,0,0,1,1,10,3,-95.67,30,CYPRESS 1,Spring,Coast,500,0,,,216.79,61.42,,
1013,1,0,0,0,1,1,2,1,-96.07,30.1,HEMPSTEAD,Spring,Coast,115,0,,,35.93,10.18,,
1014,1,0,0,0,1,1,4,1,-95.68,29.16,WEST COLUMBIA,Bay City,Coast,115,0,,,20.55,5.82,,
1015,0,0,0,0,0,0,8,9,-94.91,29.67,BAYTOWN 1,East Houston,Coast,500,2069.5,2059.78,270.3,,,,
1016,2,0,0,0,2,2,3,1,-95.03,29.3,SANTA FE 1,Galveston,Coast,115,0,,,68.5,19.41,,
1017,1,0,0,0,1,1,4,1,-95.34,29.67,HOUSTON 27,Houston,Coast,115,0,,,83.89,23.77,,
1018,1,0,0,0,1,1,4,1,-95.5,30.18,SPRING 5,Spring,Coast,115,0,,,104.88,29.72,,
1019,1,0,0,0,1,1,4,1,-95.41,29.77,HOUSTON 46,Houston,Coast,115,0,,,92.56,26.23,,
1020,1,0,0,0,1,1,3,1,-95.31,29.77,HOUSTON 23,East Houston,Coast,115,0,,,76.39,21.64,,
1021,1,0,0,0,1,1,2,1,-95.69,30.31,MONTGOMERY,Spring,Coast,115,0,,,48.11,13.63,,
1022,2,0,0,0,2,2,4,1,-96.09,29.42,HUNGERFORD,Bay City,Coast,115,0,,,1.25,0.36,,
1023,1,0,0,0,1,1,4,1,-95.59,29.67,HOUSTON 84,Houston,Coast,115,0,,,141.27,40.03,,
1024,1,0,0,0,1,1,9,1,-95.58,29.7,HOUSTON 83,Houston,Coast,115,0,,,169.58,48.05,,
1025,1,0,0,0,1,1,5,1,-95.32,29.72,HOUSTON 24,Houston,Coast,115,0,,,86.99,24.65,,
1026,1,0,0,0,1,1,4,1,-95.53,29.99,HOUSTON 76,Spring,Coast,115,0,,,49.62,14.06,,
1027,1,0,0,0,1,1,3,1,-95.4,29.71,HOUSTON 43,Houston,Coast,115,0,,,30.77,8.72,,
1028,1,0,0,0,1,1,4,1,-95.58,29.86,HOUSTON 81,Houston,Coast,115,0,,,111.44,31.57,,
1029,1,0,0,0,1,1,5,1,-95.38,29.66,HOUSTON 35,Houston,Coast,115,0,,,45.25,12.82,,
1030,1,0,0,0,1,1,8,3,-95.66,29.83,HOUSTON 90,Houston,Coast,500,0,,,285.41,80.87,,
1031,1,0,0,0,1,1,2,1,-95.97,29.46,BEASLEY,Bay City,Coast,115,0,,,7.37,2.09,,
1032,1,0,0,0,1,1,8,1,-95.12,29.61,HOUSTON 7,East Houston,Coast,115,0,,,50.85,14.41,,
1033,1,0,0,0,1,1,3,1,-94.98,29.36,LA MARQUE,Galveston,Coast,115,0,,,42.92,12.16,,
1034,1,0,0,0,1,1,2,1,-95.93,30.08,WALLER,Spring,Coast,115,0,,,33.2,9.41,,
1035,1,0,0,0,1,1,3,1,-95.3,30.11,PORTER,Spring,Coast,115,0,,,77.31,21.9,,
1036,1,0,0,0,1,1,3,1,-95.75,29.93,CYPRESS 2,Houston,Coast,115,0,,,151.62,42.96,0,234.49
1037,1,0,0,0,1,1,3,1,-95.35,29.99,HOUSTON 30,Spring,Coast,115,0,,,38.27,10.84,0,262.21
1038,1,0,0,0,1,1,4,1,-95.96,29.59,FULSHEAR,Bay City,Coast,115,0,,,15.09,4.28,,
1039,1,0,0,0,1,1,3,1,-94.73,30.08,LIBERTY,East Houston,Coast,115,0,,,47.85,13.56,0,92.56
1040,1,0,0,0,1,1,2,1,-94.6,29.87,WINNIE,East Houston,Coast,115,0,,,42.4,12.01,,
1041,1,0,0,0,1,1,2,1,-95.48,29.65,HOUSTON 63,Houston,Coast,115,0,,,107.69,30.51,,
1042,1,0,0,0,1,1,3,1,-95.51,29.77,HOUSTON 70,Houston,Coast,115,0,,,104.32,29.56,,
1043,1,0,0,0,1,1,6,1,-95.44,29.92,HOUSTON 55,Houston,Coast,115,0,,,80.14,22.71,,
1044,1,0,0,0,1,1,4,1,-95.06,29.93,CROSBY,East Houston,Coast,115,0,,,78.71,22.3,,
1045,1,0,0,0,1,1,4,1,-95.36,29.48,MANVEL,Houston,Coast,115,0,,,38.02,10.77,,
1046,1,0,0,0,1,1,4,1,-95.44,30.01,HOUSTON 54,Spring,Coast,115,0,,,98.79,27.99,,
1047,1,0,0,0,1,1,5,1,-95.65,29.91,HOUSTON 89,Houston,Coast,115,0,,,199.51,56.53,,
1048,2,0,0,0,2,2,3,1,-95.67,29.26,DAMON,Bay City,Coast,115,0,,,9.2,2.61,,
1049,2,0,0,0,2,2,5,1,-95.52,29.74,HOUSTON 74,Houston,Coast,115,0,,,220.52,62.48,,
1050,1,0,0,0,1,1,6,1,-95.33,29.8,HOUSTON 26,Houston,Coast,115,0,,,71.82,20.35,,
1051,1,0,0,0,1,1,6,1,-95.36,29.75,HOUSTON 32,Houston,Coast,115,0,,,32.62,9.24,,
1052,1,0,0,0,1,1,4,1,-95.83,30.05,HOCKLEY,Spring,Coast,115,0,,,35.62,10.09,,
1053,1,0,0,0,1,1,7,2,-95.45,29.17,ANGLETON,Galveston,Coast,230,0,,,90.93,25.76,,
1054,1,0,0,0,1,1,2,1,-95.38,30.38,CONROE 3,Spring,Coast,115,0,,,50.13,14.2,,
1055,1,0,0,0,1,1,17,1,-95.39,29.74,HOUSTON 39,Houston,Coast,115,0,,,58.99,16.71,,
1056,1,0,0,0,1,1,3,1,-95.46,29.58,HOUSTON 59,Houston,Coast,115,0,,,86.86,24.61,,
1057,1,0,0,0,1,1,6,1,-95.28,29.56,PEARLAND 1,East Houston,Coast,115,0,,,127.15,36.03,,
1058,1,0,0,0,1,1,5,1,-95.45,29.74,HOUSTON 56,Houston,Coast,115,0,,,42.99,12.18,,
1059,1,0,0,0,1,1,6,1,-95.23,29.59,HOUSTON 13,East Houston,Coast,115,0,,,146.05,41.38,,
1060,1,0,0,0,1,1,5,1,-95.05,29.83,CHANNELVIEW 2,East Houston,Coast,115,0,,,124.64,35.31,,
1061,1,0,0,0,1,1,3,2,-95.84,28.79,BAY CITY,Bay City,Coast,230,0,,,72.03,20.41,0,75.08
1062,1,0,0,0,1,1,9,8,-95.05,29.62,PASADENA 3,East Houston,Coast,500,757.8,755.7,-84.11,62.91,17.82,,
1063,1,0,0,0,1,1,2,1,-95.98,29.85,BROOKSHIRE,Houston,Coast,115,0,,,28.45,8.06,,
1064,1,0,0,0,1,1,5,1,-95.32,29.62,HOUSTON 25,Houston,Coast,115,0,,,45.88,13,,
1065,1,0,0,0,1,1,5,1,-95,29.4,TEXAS CITY 2,Galveston,Coast,115,0,,,39.39,11.16,0,228.96
1066,2,0,0,2,4,2,8,2,-97.2,28.68,VICTORIA 3,Victoria,Coast,230,0,,,42.31,11.99,,
1067,1,0,0,0,1,1,6,1,-95.38,29.83,HOUSTON 36,Houston,Coast,115,0,,,88.67,25.12,0,470.32
1068,1,0,0,0,1,1,2,1,-96.49,29.02,GANADO,Victoria,Coast,115,0,,,15.99,4.53,0,40.07
1069,1,0,0,0,1,1,5,4,-94.92,29.82,MONT BELVIEU,East Houston,Coast,230,40.7,0,0,148.52,42.08,,
1070,1,0,0,0,1,1,5,8,-95,29.75,BAYTOWN 3,East Houston,Coast,230,177.3,127.33,0,109.47,31.02,,
1071,1,0,0,0,1,1,2,1,-95.52,30.12,SPRING 6,Spring,Coast,115,0,,,63.77,18.07,,
1072,1,0,0,0,1,1,3,1,-95.29,30.02,HUMBLE 2,Spring,Coast,115,0,,,101.91,28.88,,
1073,1,0,0,0,1,1,8,1,-95.5,29.96,HOUSTON 69,Spring,Coast,115,0,,,94.1,26.66,,
1074,1,0,0,0,1,1,2,1,-95.13,29.36,SANTA FE 2,Galveston,Coast,115,0,,,15.94,4.52,,
1075,2,0,0,0,2,2,3,1,-94.52,29.51,PORT BOLIVAR,East Houston,Coast,115,0,,,7.25,2.05,0,31.67
1076,1,0,0,0,1,1,5,1,-95.4,30,HOUSTON 42,Spring,Coast,115,0,,,104.37,29.57,,
1077,1,0,0,0,1,1,2,1,-95.6,29.78,HOUSTON 85,Houston,Coast,115,0,,,93.84,26.59,,
1078,1,0,0,0,1,1,4,1,-95.43,29.64,HOUSTON 50,Houston,Coast,115,0,,,93.77,26.57,,
1079,1,0,0,0,1,1,5,1,-95.47,29.83,HOUSTON 62,Houston,Coast,115,0,,,101.23,28.68,,
1080,2,0,0,0,2,2,2,1,-96.38,29.4,EAGLE LAKE,Bay City,Coast,115,0,,,18.4,5.21,,
1081,1,0,0,0,1,1,3,1,-95.34,30.22,CONROE 2,Spring,Coast,115,0,,,54.35,15.4,0,206.05
1082,1,0,0,0,1,1,2,1,-95.14,29.54,WEBSTER,East Houston,Coast,115,0,,,69.18,19.6,,
1083,2,0,0,0,2,2,2,1,-95.73,28.93,SWEENY,Bay City,Coast,115,0,,,24.43,6.92,,
1084,1,0,0,0,1,1,2,1,-96.35,28.86,BLESSING,Bay City,Coast,115,0,,,6.49,1.84,,
1085,2,0,0,0,2,2,8,8,-96.07,29.29,WHARTON 1,Bay City,Coast,500,580.09,482.07,244.27,7.69,2.18,,
1086,1,0,0,0,1,1,6,2,-95.48,29.05,LAKE JACKSON,Galveston,Coast,230,0,,,86.22,24.43,,
1087,1,0,0,0,1,1,2,1,-96.25,29.99,BELLVILLE,Spring,Coast,115,0,,,28.76,8.15,,
1088,1,0,0,0,1,1,6,1,-95.83,29.85,KATY 4,Houston,Coast,115,0,,,69.31,19.64,,
1089,1,0,0,0,1,1,5,1,-95.39,29.61,HOUSTON 38,Houston,Coast,115,0,,,63.23,17.92,,
1090,1,0,0,0,1,1,7,1,-95.19,29.52,FRIENDSWOOD,East Houston,Coast,115,0,,,142.91,40.49,,
1091,1,0,0,0,1,1,3,1,-95.27,29.62,HOUSTON 17,East Houston,Coast,115,0,,,112.16,31.78,,
1092,1,0,0,0,1,1,4,1,-95.49,30.01,HOUSTON 66,Spring,Coast,115,0,,,30.19,8.55,,
1093,0,0,0,0,0,0,3,7,-95.34,28.98,FREEPORT 1,Galveston,Coast,500,497.92,151.3,-55.28,,,,
1094,0,0,0,0,0,0,3,3,-95.9,29.26,NEWGULF,Bay City,Coast,230,101.9,30.97,38.19,,,,
1095,2,0,0,0,2,2,5,1,-95.46,29.7,HOUSTON 60,Houston,Coast,115,0,,,196.05,55.55,,
1096,1,0,0,0,1,1,14,5,-95.21,29.72,PASADENA 1,East Houston,Coast,500,458.2,137.82,140.29,29.21,8.27,,
1097,1,0,0,0,1,1,12,1,-95.57,29.62,STAFFORD,Houston,Coast,115,0,,,107.69,30.51,,
1098,1,0,0,0,1,1,3,1,-96.69,29.04,EDNA,Victoria,Coast,115,0,,,24.56,6.96,,
1099,1,0,0,0,1,1,4,1,-95.3,29.69,HOUSTON 21,East Houston,Coast,115,0,,,109.2,30.94,,
1100,1,0,0,0,1,1,2,1,-95.81,29.38,NEEDVILLE,Bay City,Coast,115,0,,,32.04,9.08,,
1101,1,0,0,0,1,1,3,1,-96.11,29.8,SEALY,Houston,Coast,115,0,,,38.64,10.95,,
1102,1,0,0,0,1,1,6,3,-95.83,29.74,KATY 3,Houston,Coast,500,0,,,184.8,52.36,,
1103,1,0,0,0,1,1,4,1,-95.38,29.86,HOUSTON 37,Houston,Coast,115,0,,,101.41,28.73,,
1104,1,0,0,0,1,1,9,1,-95.28,29.65,HOUSTON 19,East Houston,Coast,115,0,,,73.37,20.79,,
1105,0,0,0,0,0,0,9,16,-95.63,29.48,THOMPSONS,Houston,Coast,500,4786.72,4412.29,907.06,,,,
1106,1,0,0,0,1,1,5,1,-95.47,29.75,HOUSTON 61,Houston,Coast,115,0,,,56.02,15.87,,
1107,1,0,0,0,1,1,2,1,-94.92,29.25,GALVESTON 3,Galveston,Coast,115,0,,,26.59,7.53,,
1108,1,0,0,0,1,1,2,1,-96.22,29.52,EAST BERNARD,Bay City,Coast,115,0,,,14.27,4.04,,
1109,1,0,0,0,1,1,9,1,-95.3,29.86,HOUSTON 20,East Houston,Coast,115,0,,,80.97,22.94,,
1110,0,0,0,0,0,0,12,14,-95.11,29.82,CHANNELVIEW 1,East Houston,Coast,500,1561.92,1557.59,423.64,,,,
1111,1,0,0,0,1,1,2,1,-95.28,29.02,FREEPORT 3,Galveston,Coast,115,0,,,52.24,14.8,,
1112,2,0,0,0,2,2,3,1,-95.25,29.85,HOUSTON 15,East Houston,Coast,115,0,,,94.75,26.85,,
1113,1,0,0,0,1,1,5,1,-95.36,29.7,HOUSTON 31,Houston,Coast,115,0,,,78.13,22.14,,
1114,1,0,0,0,1,1,4,1,-95.47,29.38,ROSHARON,Galveston,Coast,115,0,,,85.59,24.25,,
1115,1,0,0,0,1,1,3,1,-95.4,29.68,HOUSTON 44,Houston,Coast,115,0,,,66.87,18.95,,
1116,1,0,0,0,1,1,4,1,-95.53,29.87,HOUSTON 75,Houston,Coast,115,0,,,135.24,38.32,,
1117,1,0,0,0,1,1,6,1,-95.52,29.69,HOUSTON 71,Houston,Coast,115,0,,,111.8,31.68,,
1118,1,0,0,0,1,1,4,1,-95.18,29.99,HUMBLE 1,East Houston,Coast,115,0,,,160.73,45.54,,
1119,1,0,0,0,1,1,4,1,-95.49,29.8,HOUSTON 68,Houston,Coast,115,0,,,125.97,35.69,,
1120,1,0,0,0,1,1,6,3,-95.52,30.44,WILLIS 1,Spring,Coast,500,542.8,541.3,276.29,42.84,12.14,,
1121,2,0,0,0,2,2,3,1,-94.87,29.87,BAYTOWN 4,East Houston,Coast,115,0,,,52.03,14.74,,
